time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-18T20:14:53.393Z,30.5347,141.7112,15.49,4.4,mb,,120,3.054,0.66,us,us7000d3px,2021-01-27T19:34:16.040Z,"Izu Islands, Japan region",earthquake,8.7,4.7,0.117,21,reviewed,us,us
2021-01-18T20:06:14.230Z,17.9215,-66.8726,14,2.74,md,20,214,0.1782,0.25,pr,pr2021018011,2021-01-18T20:27:52.600Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.65,0.6,0.19,14,reviewed,pr,pr
2021-01-18T19:15:01.836Z,51.1975,100.3691,10,4.2,mb,,40,2.105,0.58,us,us7000d16e,2021-01-27T18:26:36.040Z,"40 km SSW of Turt, Mongolia",earthquake,4.4,1.9,0.094,36,reviewed,us,us
2021-01-18T19:01:23.610Z,17.9268,-66.8733,15,3.32,md,24,210,0.0487,0.16,pr,pr2021018009,2021-01-19T18:23:56.040Z,"5 km SSE of Maria Antonia, Puerto Rico",earthquake,0.66,0.48,0.15,16,reviewed,pr,pr
2021-01-18T18:46:12.974Z,57.9818,126.3399,10,4.7,mb,,78,4.394,0.57,us,us7000d16b,2021-01-27T18:20:36.040Z,"75 km SE of Lebedinyy, Russia",earthquake,5.8,1.6,0.054,106,reviewed,us,us
2021-01-18T18:21:28.915Z,35.7924,124.0484,15.15,4.4,mb,,37,2.668,0.63,us,us7000d167,2021-01-27T18:23:07.883Z,"209 km SE of Yatou, China",earthquake,6.7,4.3,0.089,37,reviewed,us,us
2021-01-18T18:21:01.676Z,-62.3879,-58.4426,10,4.3,mb,,110,0.182,1.05,us,us7000d3q2,2021-01-27T19:42:15.040Z,"South Shetland Islands",earthquake,4.9,1.9,0.265,5,reviewed,us,us
2021-01-18T18:18:23.474Z,44.3056,-115.0529,5.78,2.6,ml,,66,0.114,0.97,us,us7000d164,2021-01-19T18:11:36.040Z,"13 km NW of Stanley, Idaho",earthquake,1.7,2.6,0.06,36,reviewed,us,us
2021-01-18T18:16:25.520Z,17.928,-66.8931,13,2.7,md,23,204,0.1567,0.13,pr,pr2021018008,2021-01-18T18:53:48.428Z,"5 km SSE of Guánica, Puerto Rico",earthquake,0.54,0.33,0.24,18,reviewed,pr,pr
2021-01-18T18:05:20.019Z,-22.0985,-179.6074,579.74,4.2,mb,,176,4.858,0.83,us,us7000d3pq,2021-01-27T18:57:25.040Z,"south of the Fiji Islands",earthquake,14.6,10.4,0.152,12,reviewed,us,us
2021-01-18T18:04:18.661Z,50.3373,-175.5617,20.9,2.9,ml,,,,0.55,ak,ak021u2ezbp,2021-01-29T17:34:50.112Z,"186 km SSE of Adak, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2021-01-18T18:03:28.614Z,38.1899,-117.7437,10.2,2.5,ml,28,71.34,0.038,0.1614,nn,nn00797981,2021-01-27T17:30:02.040Z,"38 km SE of Mina, Nevada",earthquake,,0.7,0.35,12,reviewed,nn,nn
2021-01-18T17:40:22.171Z,-33.5411,-179.1666,30.07,5.3,mb,,56,4.411,1.03,us,us7000d15q,2021-01-27T17:38:23.040Z,"south of the Kermadec Islands",earthquake,9.5,4.6,0.051,139,reviewed,us,us
2021-01-18T17:21:20.396Z,60.3536,-152.477,101.8,2.9,ml,,,,0.51,ak,ak021u1x5oa,2021-01-29T17:34:49.253Z,"56 km NW of Ninilchik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-01-18T17:15:23.106Z,6.8778,-73.0903,152.25,4.3,mb,,82,2.361,0.99,us,us7000d3pp,2021-01-27T18:53:29.040Z,"12 km SSW of Piedecuesta, Colombia",earthquake,5.7,8.3,0.119,20,reviewed,us,us
2021-01-18T17:14:16.231Z,39.2303,70.7806,10,4.2,mb,,127,0.826,0.74,us,us7000d3pn,2021-01-27T18:46:21.040Z,"41 km ENE of Rasht, Tajikistan",earthquake,4.5,1.9,0.235,5,reviewed,us,us
2021-01-18T17:12:14.305Z,36.6601,141.8644,33.16,4.7,mb,,136,2.943,0.89,us,us7000d3pm,2021-01-27T18:39:19.040Z,"97 km ESE of Iwaki, Japan",earthquake,9,1.2,0.147,14,reviewed,us,us
2021-01-18T17:01:49.702Z,51.9375,-174.5566,212.6,2.8,ml,,,,0.45,ak,ak021u1sxq2,2021-01-29T17:34:59.998Z,"37 km SW of Atka, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-01-18T16:09:52.872Z,60.184,-151.7331,66.5,2.5,ml,,,,0.59,ak,ak021u1980a,2021-01-29T17:34:48.676Z,"15 km NNW of Ninilchik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-01-18T16:08:00.919Z,7.4656,93.5259,43.43,4.3,mb,,170,4.062,0.26,us,us7000d3pj,2021-01-27T15:57:22.040Z,"263 km NW of Sabang, Indonesia",earthquake,15.8,5.8,0.177,10,reviewed,us,us
2021-01-18T16:03:12.178Z,28.272,56.015,10,4.6,mb,,64,3.317,0.85,us,us7000d15c,2021-01-27T15:47:34.040Z,"southern Iran",earthquake,9.2,1.9,0.079,47,reviewed,us,us
2021-01-18T15:55:31.813Z,-15.474,-173.1907,10,4.9,mb,,64,2.068,0.9,us,us7000d3pi,2021-01-27T15:45:18.040Z,"83 km NE of Hihifo, Tonga",earthquake,8.8,1.8,0.067,71,reviewed,us,us
2021-01-18T15:25:20.253Z,-23.0737,-66.5528,224.75,4.3,mb,,69,1.503,0.91,us,us7000d148,2021-01-27T15:14:34.040Z,"90 km W of El Aguilar, Argentina",earthquake,7,8.2,0.216,7,reviewed,us,us
2021-01-18T15:06:05.935Z,8.6939,-82.4076,10,3.5,ml,,173,0.294,0.49,us,us7000d17h,2021-01-18T21:57:11.496Z,"5 km SSE of Alto Boquete, Panama",earthquake,3.1,1.8,0.094,15,reviewed,us,us
2021-01-18T14:56:46.608Z,-6.2649,142.9024,10,5.1,mb,,61,4.322,0.39,us,us7000d3pg,2021-01-27T15:05:39.040Z,"46 km S of Tari, Papua New Guinea",earthquake,9.8,1.8,0.082,50,reviewed,us,us
2021-01-18T14:41:36.946Z,19.2116,-155.5251,45.32,2.5,ml,,132,0.044,0.34,us,us7000d13s,2021-01-18T14:54:19.040Z,"4 km W of Pāhala, Hawaii",earthquake,2.6,3.2,0.069,28,reviewed,us,us
2021-01-18T14:24:25.654Z,54.602,-159.5773,29.5,2.5,ml,,,,0.52,ak,ak021u05iit,2021-01-29T17:34:58.717Z,"100 km SE of Sand Point, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-01-18T14:21:03.429Z,-6.3698,142.7291,11.8,4.9,mb,,77,4.329,0.7,us,us7000d3pd,2021-01-27T14:31:06.040Z,"62 km SSW of Tari, Papua New Guinea",earthquake,8.8,4.4,0.106,30,reviewed,us,us
2021-01-18T13:30:51.067Z,38.1859,-117.7393,9.8,2.6,ml,26,71.32,0.042,0.1399,nn,nn00797946,2021-01-19T02:32:18.178Z,"39 km SE of Mina, Nevada",earthquake,,0.8,0.3,11,reviewed,nn,nn
2021-01-18T11:43:54.736Z,7.3172,94.6789,124.7,4.7,mb,,59,3.064,0.87,us,us7000d12t,2021-01-18T12:31:59.040Z,"172 km NNW of Sabang, Indonesia",earthquake,7.8,5.2,0.069,66,reviewed,us,us
2021-01-18T11:27:06.880Z,36.661,-89.5273333,5.37,2.63,md,66,27,0.051,0.12,nm,nm60341371,2021-01-19T18:31:37.000Z,"8 km N of New Madrid, Missouri",earthquake,0.13,0.45,0.183,48,reviewed,nm,nm
2021-01-18T11:20:09.221Z,52.1231,-176.9466,239,3.4,ml,,,,0.66,ak,ak021tycbfo,2021-02-02T22:52:40.723Z,"35 km NW of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-01-18T10:36:38.560Z,36.9705,-112.9295,19.9,2.58,ml,18,83,0.0976,0.12,uu,uu60424467,2021-01-19T14:21:41.650Z,"4 km NW of Cane Beds, Arizona",earthquake,0.35,0.62,0.28,5,reviewed,uu,uu
2021-01-18T09:53:48.138Z,54.5615,-159.4685,22.7,2.5,ml,,,,0.39,ak,ak021txclzx,2021-01-29T17:34:57.024Z,"108 km SE of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-01-18T09:00:59.250Z,17.9095,-66.9551,11,2.94,md,17,239,0.1074,0.15,pr,pr2021018005,2021-01-18T10:19:30.180Z,"8 km SW of Guánica, Puerto Rico",earthquake,0.62,0.56,0.17,5,reviewed,pr,pr
2021-01-18T08:37:09.437Z,-17.3229,-178.5555,562.26,4.2,mb,,175,3.027,0.7,us,us7000d127,2021-01-18T09:36:23.040Z,"240 km ENE of Levuka, Fiji",earthquake,14.4,9.9,0.136,15,reviewed,us,us
2021-01-18T07:29:46.520Z,35.9515,-117.4663333,2.82,3.27,ml,47,36,0.1078,0.17,ci,ci39760416,2021-01-19T15:47:52.533Z,"21km NNW of Searles Valley, CA",earthquake,0.15,0.7,0.157,88,reviewed,ci,ci
2021-01-18T07:17:16.179Z,-14.5819,167.3408,160.89,5.3,mww,,67,0.87,0.92,us,us7000d11r,2021-01-18T18:55:59.040Z,"58 km NNE of Port-Olry, Vanuatu",earthquake,9.4,5.1,0.058,29,reviewed,us,us
2021-01-18T05:45:57.156Z,-30.1319,-71.6088,33.35,4.9,mb,,143,0.385,0.67,us,us7000d11h,2021-01-19T03:33:12.831Z,"32 km SW of Coquimbo, Chile",earthquake,5.7,5.7,0.079,51,reviewed,us,us
2021-01-18T05:14:52.030Z,17.95,-67.083,12,2.69,md,20,235,0.0434,0.11,pr,pr2021018003,2021-01-18T08:32:48.578Z,"4 km SW of La Parguera, Puerto Rico",earthquake,0.62,0.26,0.31,17,reviewed,pr,pr
2021-01-18T05:00:53.692Z,38.1655,-118.0699,7.7,3.5,ml,28,42.15,0.015,0.094,nn,nn00797866,2021-01-19T05:02:42.219Z,"25 km S of Mina, Nevada",earthquake,,0.7,0.36,12,reviewed,nn,nn
2021-01-18T04:23:12.565Z,35.6339,26.2557,10,4.5,mb,,105,0.743,1.1,us,us7000d112,2021-01-28T03:49:19.025Z,"48 km N of Palekastro, Greece",earthquake,5.1,1.9,0.07,61,reviewed,us,us
2021-01-18T04:14:21.050Z,19.381,-155.5035,8.77,2.56,ml,38,41,,0.11,hv,hv72323567,2021-01-19T22:37:29.040Z,"Island of Hawaii, Hawaii",earthquake,0.32,0.79,0.127189792460472,18,reviewed,hv,hv
2021-01-18T04:04:25.726Z,13.4748,-89.3165,77.45,4.2,mb,,186,1.078,1.11,us,us7000d10y,2021-01-28T03:44:58.656Z,"1 km SSE of La Libertad, El Salvador",earthquake,11.3,14.1,0.072,53,reviewed,us,us
2021-01-18T03:19:32.830Z,17.9251,-66.8371,14,3.15,md,24,200,0.0654,0.14,pr,pr2021018000,2021-01-18T04:03:54.040Z,"7 km SSW of Indios, Puerto Rico",earthquake,0.44,0.45,0.17,19,reviewed,pr,pr
2021-01-18T03:03:38.421Z,-14.4006,167.4844,161.04,4.4,mb,,158,1.075,0.8,us,us7000d3p0,2021-01-28T03:38:41.040Z,"58 km S of Sola, Vanuatu",earthquake,15.6,7.8,0.162,11,reviewed,us,us
2021-01-18T02:07:07.221Z,54.4551,-159.6984,19.38,2.5,ml,,280,0.382,0.66,us,us6000dd1c,2021-01-31T23:23:31.040Z,"110 km SSE of Sand Point, Alaska",earthquake,6.3,7.3,0.148,6,reviewed,us,us
2021-01-18T02:05:54.154Z,44.9559,147.857,104.8,4.8,mb,,81,3.855,0.74,us,us7000d10h,2021-01-28T03:33:59.040Z,"30 km S of Kuril’sk, Russia",earthquake,9.1,5.1,0.054,106,reviewed,us,us
2021-01-18T01:48:33.905Z,-32.4808,-69.5456,119.59,4.5,mb,,59,0.893,1.02,us,us7000d10a,2021-01-28T03:30:18.526Z,"Mendoza, Argentina",earthquake,5.4,6.2,0.118,21,reviewed,us,us
2021-01-18T01:47:06.241Z,-21.9472,-179.3599,606.87,4,mb,,204,4.838,0.61,us,us7000d3p2,2021-01-28T03:27:58.040Z,"Fiji region",earthquake,14.5,17.4,0.173,9,reviewed,us,us
2021-01-18T01:17:20.467Z,48.9782,153.6254,163.27,4.5,mb,,107,4.868,0.52,us,us7000d105,2021-01-28T03:16:59.040Z,"Kuril Islands",earthquake,10.4,6.2,0.05,115,reviewed,us,us
2021-01-18T01:12:47.830Z,39.0193333,-123.0815,1.38,2.8,md,54,71,0.02678,0.12,nc,nc73512770,2021-01-27T03:52:15.040Z,"15km W of Lakeport, CA",earthquake,0.3,0.56,0.21,45,reviewed,nc,nc
2021-01-18T00:29:29.972Z,32.5733,138.2714,325.99,4.2,mb,,123,2.955,0.43,us,us7000d3ny,2021-01-29T04:29:07.040Z,"225 km S of Ōyama, Japan",earthquake,11.1,6.6,0.136,15,reviewed,us,us
2021-01-17T23:38:31.710Z,45.3205,-121.699833333333,5.64,2.71,ml,21,86,0.01694,0.14,uw,uw61699362,2021-01-19T02:57:44.405Z,"4 km ENE of Government Camp, Oregon",earthquake,0.27,0.24,0.207240012550602,14,reviewed,uw,uw
2021-01-17T23:26:21.970Z,45.3328333333333,-121.693666666667,4.98,2.54,ml,21,45,0.01212,0.16,uw,uw61699337,2021-01-18T03:41:03.040Z,"5 km ENE of Government Camp, Oregon",earthquake,0.31,0.23,0.268064631483661,12,reviewed,uw,uw
2021-01-17T22:21:02.133Z,54.6325,-161.2305,18.7,2.5,ml,,,,0.54,ak,ak021shcxub,2021-01-28T08:13:33.587Z,"84 km SE of King Cove, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-01-17T21:52:24.955Z,51.2719,100.3374,10,4.4,mb,,39,2.107,0.57,us,us7000d0yv,2021-01-28T03:39:47.040Z,"34 km SW of Turt, Mongolia",earthquake,7.8,1.9,0.112,23,reviewed,us,us
2021-01-17T21:04:54.742Z,-17.2567,-178.9335,547.74,4.3,mb,,172,2.916,0.49,us,us7000d3fw,2021-01-28T03:27:47.040Z,"202 km ESE of Labasa, Fiji",earthquake,15.3,7.6,0.126,18,reviewed,us,us
2021-01-17T20:38:40.160Z,17.991,-66.8458,13,2.67,md,22,150,0.037,0.24,pr,pr2021017024,2021-01-17T21:05:04.130Z,"2 km W of Indios, Puerto Rico",earthquake,0.63,0.32,0.26,14,reviewed,pr,pr
2021-01-17T20:13:37.380Z,19.2165,-65.2893,45,3.44,md,6,314,1.1498,0.53,pr,pr2021017023,2021-01-17T20:41:51.534Z,"101 km N of Culebra, Puerto Rico",earthquake,6.37,28.7,0.06,3,reviewed,pr,pr
2021-01-17T19:59:05.872Z,54.5952,-159.7397,21.12,2.8,ml,,264,0.251,0.29,us,us6000dclq,2021-01-30T19:41:18.040Z,"95 km SSE of Sand Point, Alaska",earthquake,4.1,11.6,0.115,10,reviewed,us,us
2021-01-17T19:03:35.119Z,31.6451,-104.1685,5,3,ml,,62,0.311,0.68,us,us7000d0y3,2021-01-17T19:12:45.040Z,"51 km NW of Toyah, Texas",earthquake,1.5,1.9,0.052,48,reviewed,us,us
2021-01-17T18:59:16.320Z,54.3987,-161.4503,15.68,3.3,ml,,194,0.766,0.7,us,us6000dclg,2021-02-02T21:36:32.873Z,"92 km SE of King Cove, Alaska",earthquake,4.3,11.3,0.085,18,reviewed,us,us
2021-01-17T18:40:42.767Z,-56.3823,-27.1543,90.72,5.2,mww,,69,5.727,0.68,us,us7000d0y2,2021-01-18T19:46:48.426Z,"South Sandwich Islands region",earthquake,10.1,5.9,0.086,13,reviewed,us,us
2021-01-17T18:37:41.834Z,44.6821,-67.6332,5,2.8,ml,,165,0.128,0.42,us,us7000d0y1,2021-01-18T21:59:03.453Z,"4 km SE of Centerville, Maine",earthquake,1.4,2,0.115,10,reviewed,us,us
2021-01-17T17:44:38.560Z,18.0341,-68.0901,59,3.71,md,26,221,0.5613,0.34,pr,pr2021017021,2021-01-17T18:15:57.937Z,"66 km SE of Boca de Yuma, Dominican Republic",earthquake,2.23,2.3,0.15,20,reviewed,pr,pr
2021-01-17T17:42:09.690Z,18.9211,-65.343,16,3.17,md,3,324,0.8501,0.06,pr,pr2021017020,2021-01-17T18:19:43.992Z,"68 km N of Culebra, Puerto Rico",earthquake,4.21,8.21,0.12,2,reviewed,pr,pr
2021-01-17T17:14:10.784Z,31.6723,-104.4056,5,2.6,ml,,58,0.081,0.39,us,us7000d0xt,2021-01-17T17:46:37.040Z,"55 km S of Whites City, New Mexico",earthquake,1.3,1.1,0.06,36,reviewed,us,us
2021-01-17T16:27:40.874Z,56.1979,-155.8556,41,2.7,ml,,,,0.49,ak,ak021sdtpl9,2021-01-28T08:12:13.025Z,"Alaska Peninsula",earthquake,,1,,,reviewed,ak,ak
2021-01-17T16:18:21.481Z,-21.1023,170.3438,158.06,4.5,mb,,115,2.189,0.85,us,us7000d0xn,2021-01-26T20:26:59.040Z,"205 km SSE of Isangel, Vanuatu",earthquake,10.8,5.9,0.113,23,reviewed,us,us
2021-01-17T16:10:10.678Z,0.6734,124.3601,128.22,4.2,mb,,98,2.329,0.48,us,us7000d3fr,2021-01-26T20:23:29.040Z,"86 km SW of Tomohon, Indonesia",earthquake,10.1,8.6,0.115,22,reviewed,us,us
2021-01-17T16:08:48.620Z,17.9908,-66.8481,14,2.94,md,23,148,0.0348,0.17,pr,pr2021017019,2021-01-17T16:26:21.135Z,"3 km W of Indios, Puerto Rico",earthquake,0.43,0.36,0.13,20,reviewed,pr,pr
2021-01-17T15:25:37.250Z,18.9258,-65.241,24,3.48,md,18,303,0.8852,0.27,pr,pr2021017018,2021-01-17T15:59:15.040Z,"69 km N of Culebra, Puerto Rico",earthquake,1.25,20.76,0.1,12,reviewed,pr,pr
2021-01-17T14:41:23.764Z,-31.5102,-179.1813,207.55,4.5,mb,,137,2.503,0.65,us,us7000d3fn,2021-01-26T20:10:48.040Z,"Kermadec Islands region",earthquake,11.4,7.5,0.15,15,reviewed,us,us
2021-01-17T14:37:04.844Z,-15.5111,-173.856,62.42,4.4,mb,,82,2.561,0.7,us,us7000d3fp,2021-01-26T19:53:43.040Z,"49 km N of Hihifo, Tonga",earthquake,9.3,8.9,0.203,8,reviewed,us,us
2021-01-17T14:07:01.690Z,44.3088,-115.146,10,2.8,ml,,42,0.16,0.9,us,us7000d0x3,2021-01-17T15:56:50.503Z,"19 km WNW of Stanley, Idaho",earthquake,2.8,2,0.048,56,reviewed,us,us
2021-01-17T13:43:31.870Z,17.9618,-66.847,16,3.03,md,25,184,0.0348,0.15,pr,pr2021017013,2021-01-17T15:17:55.040Z,"4 km SW of Indios, Puerto Rico",earthquake,0.62,0.4,0.29,22,reviewed,pr,pr
2021-01-17T13:42:51.924Z,24.5613,97.108,10,4.3,mb,,59,2.581,0.64,us,us7000d0wz,2021-01-17T15:11:34.040Z,"36 km NNW of Bhamo, Myanmar",earthquake,6,1.9,0.188,10,reviewed,us,us
2021-01-17T13:34:43.350Z,18.9126,-65.1965,27,3.18,md,13,311,0.8897,0.26,pr,pr2021017015,2021-01-17T14:37:50.197Z,"68 km N of Culebra, Puerto Rico",earthquake,1.67,16.37,0.12,9,reviewed,pr,pr
2021-01-17T13:26:50.410Z,18.9448,-65.2913,24,3.18,md,10,308,0.8869,0.36,pr,pr2021017016,2021-01-17T14:37:08.957Z,"71 km N of Culebra, Puerto Rico",earthquake,1.92,28,0.11,2,reviewed,pr,pr
2021-01-17T13:23:26.042Z,-17.9151,-178.6753,578.07,4.2,mb,,166,3.121,0.37,us,us7000d3fk,2021-01-26T19:30:29.040Z,"213 km E of Levuka, Fiji",earthquake,23.2,6.3,0.159,12,reviewed,us,us
2021-01-17T13:12:43.950Z,18.989,-65.2345,25,3.4,md,16,304,0.9467,0.32,pr,pr2021017017,2021-01-17T14:46:32.764Z,"76 km N of Culebra, Puerto Rico",earthquake,1.51,23.71,0.05,7,reviewed,pr,pr
2021-01-17T13:09:41.743Z,-12.9615,166.7843,125.81,4.2,mb,,109,2.504,0.87,us,us7000d3fm,2021-01-26T18:02:19.040Z,"130 km NW of Sola, Vanuatu",earthquake,15.5,7,0.216,6,reviewed,us,us
2021-01-17T13:07:13.927Z,-7.441,128.9236,188.19,4.2,mb,,120,2.414,0.72,us,us7000d3fl,2021-01-26T17:52:20.040Z,"243 km ENE of Lospalos, Timor Leste",earthquake,9.6,12.1,0.264,4,reviewed,us,us
2021-01-17T13:05:20.957Z,-18.0152,-178.5268,548.09,4.5,mb,,69,3.268,1,us,us7000d0wp,2021-01-26T17:39:13.040Z,"228 km E of Levuka, Fiji",earthquake,11.5,7.4,0.076,51,reviewed,us,us
2021-01-17T12:32:13.113Z,-31.8151,-71.5175,48.76,4.6,mb,,160,0.514,0.93,us,us7000d0w9,2021-01-31T07:14:07.323Z,"38 km WSW of Illapel, Chile",earthquake,6.1,7.1,0.152,13,reviewed,us,us
2021-01-17T12:24:32.588Z,-34.9539,-71.069,94.17,4.7,mwr,,58,0.286,0.7,us,us7000d0w6,2021-01-31T07:12:58.596Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,3.7,3.8,0.061,26,reviewed,us,us
2021-01-17T12:24:07.742Z,-24.1322,-66.8649,217.87,4.4,ml,,83,1.683,1.04,us,us7000d0w8,2021-01-31T07:11:14.040Z,"56 km W of San Antonio de los Cobres, Argentina",earthquake,7.7,8,,,reviewed,us,guc
2021-01-17T12:09:15.630Z,18.9658,-65.1905,22,3.65,md,20,306,0.941,0.26,pr,pr2021017011,2021-01-31T07:09:54.040Z,"74 km N of Culebra, Puerto Rico",earthquake,1.43,19.52,0.08,17,reviewed,pr,pr
2021-01-17T12:06:36.170Z,18.9688,-65.1906,27,3.11,md,13,312,0.9437,0.42,pr,pr2021017012,2021-01-17T12:38:32.210Z,"74 km N of Culebra, Puerto Rico",earthquake,2.84,26,0.21,10,reviewed,pr,pr
2021-01-17T11:30:05.370Z,32.0018333,-116.1511667,19.53,2.76,ml,19,102,0.1726,0.21,ci,ci39759824,2021-01-31T07:09:03.040Z,"47km ENE of Ensenada, B.C., MX",earthquake,0.38,1.45,0.149,93,reviewed,ci,ci
2021-01-17T11:22:43.890Z,34.9449,24.5384,42.44,4.2,mb,,113,0.447,0.93,us,us7000d0vz,2021-01-31T07:06:45.040Z,"21 km SW of Agía Galíni, Greece",earthquake,7.3,9.8,0.118,20,reviewed,us,us
2021-01-17T10:33:38.620Z,17.904,-66.9193,9,2.56,md,19,234,0.0816,0.15,pr,pr2021017009,2021-01-17T11:02:29.810Z,"7 km S of Guánica, Puerto Rico",earthquake,0.59,0.95,0.34,16,reviewed,pr,pr
2021-01-17T10:19:24.070Z,19.5386,-68.3563,79,3.8,md,21,242,1.025,0.49,pr,pr2021017010,2021-01-31T06:58:51.040Z,"95 km NE of Miches, Dominican Republic",earthquake,5.67,13.89,0.11,16,reviewed,pr,pr
2021-01-17T09:58:57.500Z,19.8848333333333,-155.478666666667,22.4,2.74,ml,54,140,,0.12,hv,hv72322812,2021-01-31T06:57:17.040Z,"20 km SW of Pa‘auilo, Hawaii",earthquake,0.4,0.91,0.0988640571116852,13,reviewed,hv,hv
2021-01-17T09:24:06.554Z,38.3881,39.2457,10,4.2,mb,,94,1.619,0.55,us,us7000d0va,2021-01-31T06:50:32.040Z,"8 km SW of Sivrice, Turkey",earthquake,3.9,2,0.263,5,reviewed,us,us
2021-01-17T09:20:10.196Z,38.1646,-118.0672,7.8,2.5,ml,28,42.18,0.013,0.1184,nn,nn00797763,2021-01-31T06:49:50.040Z,"25 km S of Mina, Nevada",earthquake,,0.7,0.3,13,reviewed,nn,nn
2021-01-17T08:31:53.204Z,54.027,161.9451,10,5.1,mww,,86,2.209,1.36,us,us7000d0tu,2021-01-18T18:11:05.026Z,"228 km ESE of Mil’kovo, Russia",earthquake,8.3,1.7,0.093,11,reviewed,us,us
2021-01-17T08:14:31.482Z,54.729,-160.6024,27.8,2.9,ml,,,,0.63,ak,ak021s8zfo6,2021-01-28T08:12:08.831Z,"67 km S of Sand Point, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2021-01-17T08:05:24.128Z,-27.9506,-66.9224,157.15,4.6,mb,,43,2.254,0.81,us,us7000d0tk,2021-01-17T08:22:36.040Z,"33 km SE of Londres, Argentina",earthquake,5.5,6.7,0.046,144,reviewed,us,us
2021-01-17T06:25:18.410Z,40.3806667,-125.2311667,14.72,4.39,mw,35,273,0.6855,0.21,nc,nc73512440,2021-01-22T09:45:02.618Z,"80km W of Petrolia, CA",earthquake,1.32,31.61,,3,reviewed,nc,nc
2021-01-17T06:14:05.930Z,19.0368328094482,-155.38916015625,34.7299995422363,2.51999998,md,15,214,,0.109999999,hv,hv72322682,2021-01-17T07:52:43.963Z,"20 km E of Naalehu, Hawaii",earthquake,1.14,1.96000004,2.66000009,4,automatic,hv,hv
2021-01-17T06:10:51.500Z,19.0580005645752,-155.440994262695,38.3499984741211,2.52999997,md,30,198,,0.140000001,hv,hv72322667,2021-01-17T06:14:06.890Z,"14 km E of Naalehu, Hawaii",earthquake,0.81,1.15999997,1.30999994,7,automatic,hv,hv
2021-01-17T06:01:29.355Z,12.4434,-86.7868,152.94,4.4,mb,,144,0.339,0.7,us,us7000d0t2,2021-01-17T07:19:04.117Z,"9 km E of León, Nicaragua",earthquake,6.5,5.9,0.081,45,reviewed,us,us
2021-01-17T04:44:46.304Z,24.2953,99.4225,10,4.4,mb,,98,2.999,0.54,us,us7000d0sr,2021-01-17T05:03:33.040Z,"163 km SSW of Dali, China",earthquake,7.4,1.6,0.149,14,reviewed,us,us
2021-01-17T04:41:29.909Z,54.5263,-159.7892,19.43,2.9,ml,,249,0.326,0.24,us,us6000dcle,2021-01-28T21:55:29.040Z,"101 km SSE of Sand Point, Alaska",earthquake,4.5,5.4,0.105,12,reviewed,us,us
2021-01-17T04:19:41.601Z,44.2859,-114.7988,10,2.9,ml,,56,0.147,0.64,us,us7000d0sn,2021-01-17T16:00:47.290Z,"13 km NE of Stanley, Idaho",earthquake,2,2,0.042,73,reviewed,us,us
2021-01-17T04:06:03.950Z,36.8658333,-121.6086667,8.01,2.98,md,80,35,0.03302,0.12,nc,nc73512365,2021-01-26T21:25:08.732Z,"4km SE of Aromas, CA",earthquake,0.16,0.3,0.137,94,reviewed,nc,nc
2021-01-17T04:04:52.539Z,-31.2081,-177.7599,10,4.8,mb,,184,1.962,1.1,us,us7000d3fe,2021-01-27T00:48:48.040Z,"Kermadec Islands region",earthquake,11.8,1.9,0.185,10,reviewed,us,us
2021-01-17T04:02:30.610Z,38.7941667,-122.735,1.57,2.69,md,44,44,0.011,0.05,nc,nc71121489,2021-01-17T10:47:04.794Z,"3km NE of The Geysers, CA",earthquake,0.18,0.28,0.159,2,reviewed,nc,nc
2021-01-17T04:01:27.110Z,36.8673333,-121.6105,8.32,4.2,mw,153,27,0.03114,0.14,nc,nc73512355,2021-02-04T06:38:33.616Z,"4km SE of Aromas, CA",earthquake,0.1,0.19,,4,reviewed,nc,nc
2021-01-17T03:38:55.547Z,-15.4291,168.1157,10,5,mww,,61,0.88,0.8,us,us7000d0sd,2021-01-18T17:22:10.040Z,"102 km E of Luganville, Vanuatu",earthquake,6.8,1.8,0.093,11,reviewed,us,us
2021-01-17T03:38:03.786Z,-8.5715,121.8517,176.8,4.4,mb,,170,0.386,0.79,us,us7000d3f5,2021-01-27T00:38:54.040Z,"36 km NE of Ende, Indonesia",earthquake,14.5,6.2,0.268,4,reviewed,us,us
2021-01-17T03:34:27.012Z,-0.2745,125.0667,72.16,4.2,mb,,113,2.418,0.33,us,us7000d3g1,2021-01-27T00:30:28.040Z,"175 km S of Tondano, Indonesia",earthquake,10.6,12.4,0.216,6,reviewed,us,us
